Observation_ID,Update_Datetime,Site_ID,Site_Name,Latitude,Longitude,Elevation_in_Meters,State,Species_ID,Genus,Species,Common_Name,Kingdom,Species_Category,Individual_ID,Phenophase_ID,Phenophase_Category,Phenophase_Description,Observation_Date,Observation_Time,Day_of_Year,Phenophase_Status,Intensity_Category_ID,Intensity_Value,Abundance_Value,AGDD,Tmax,Tmin,Prcp,Accum_Prcp,Daylength
35519024,-9999,23744,BioPark,35.080849,-106.670029,1507,NM,203,Helianthus,annuus,common sunflower,Plantae,"Crop,Nectar Connectors Campaign",319366,500,Flowers,Flowers or flower buds,2023-12-07,15:54:00,341,0,49,-9999,-9999,5246.44,15.96,-2.89,0,131.54,34957
34328022,-9999,23744,BioPark,35.080849,-106.670029,1507,NM,203,Helianthus,annuus,common sunflower,Plantae,"Crop,Nectar Connectors Campaign",319366,501,Flowers,Open flowers,2023-08-11,09:32:00,223,0,50,-9999,-9999,3324.46,34.68,17.77,0,58.69,48429
34378544,-9999,23744,BioPark,35.080849,-106.670029,1507,NM,203,Helianthus,annuus,common sunflower,Plantae,"Crop,Nectar Connectors Campaign",319366,501,Flowers,Open flowers,2023-08-17,08:12:00,229,0,50,-9999,-9999,3480.99,36.66,19.05,0,58.69,47725
34423677,-9999,23744,BioPark,35.080849,-106.670029,1507,NM,203,Helianthus,annuus,common sunflower,Plantae,"Crop,Nectar Connectors Campaign",319366,501,Flowers,Open flowers,2023-08-23,08:08:00,235,0,50,-9999,-9999,3641.19,31.5,19.07,0.69,61.55,46985
34493557,-9999,23744,BioPark,35.080849,-106.670029,1507,NM,203,Helianthus,annuus,common sunflower,Plantae,"Crop,Nectar Connectors Campaign",319366,501,Flowers,Open flowers,2023-09-01,09:03:00,244,1,50,Less than 5%,-9999,3871.86,35.28,16.86,0,75.97,45825
34560143,-9999,23744,BioPark,35.080849,-106.670029,1507,NM,203,Helianthus,annuus,common sunflower,Plantae,"Crop,Nectar Connectors Campaign",319366,501,Flowers,Open flowers,2023-09-08,08:14:00,251,1,50,25-49%,-9999,4046.58,35.73,13.92,0,75.97,44894
34606304,-9999,23744,BioPark,35.080849,-106.670029,1507,NM,203,Helianthus,annuus,common sunflower,Plantae,"Crop,Nectar Connectors Campaign",319366,501,Flowers,Open flowers,2023-09-12,10:52:00,255,1,50,50-74%,-9999,4136.91,21.91,14.92,3.89,83.96,44355
34705508,-9999,23744,BioPark,35.080849,-106.670029,1507,NM,203,Helianthus,annuus,common sunflower,Plantae,"Crop,Nectar Connectors Campaign",319366,501,Flowers,Open flowers,2023-09-20,09:50:00,263,1,50,75-94%,-9999,4292.01,29.18,9.19,0,105.35,43269
34776545,-9999,23744,BioPark,35.080849,-106.670029,1507,NM,203,Helianthus,annuus,common sunflower,Plantae,"Crop,Nectar Connectors Campaign",319366,501,Flowers,Open flowers,2023-09-26,10:43:00,269,1,50,75-94%,-9999,4415.94,30.83,11.16,0,105.35,42452
34851606,-9999,23744,BioPark,35.080849,-106.670029,1507,NM,203,Helianthus,annuus,common sunflower,Plantae,"Crop,Nectar Connectors Campaign",319366,501,Flowers,Open flowers,2023-10-03,09:36:00,276,1,50,Less than 5%,-9999,4559.53,25.74,8.02,0,105.88,41507
34941430,-9999,23744,BioPark,35.080849,-106.670029,1507,NM,203,Helianthus,annuus,common sunflower,Plantae,"Crop,Nectar Connectors Campaign",319366,501,Flowers,Open flowers,2023-10-12,08:21:00,285,1,50,Less than 5%,-9999,4709.52,24.27,6.58,0,105.88,40314
35026107,-9999,23744,BioPark,35.080849,-106.670029,1507,NM,203,Helianthus,annuus,common sunflower,Plantae,"Crop,Nectar Connectors Campaign",319366,501,Flowers,Open flowers,2023-10-18,08:43:00,291,1,50,Less than 5%,-9999,4800.02,29,6.3,0,105.88,39542
35096544,-9999,23744,BioPark,35.080849,-106.670029,1507,NM,203,Helianthus,annuus,common sunflower,Plantae,"Crop,Nectar Connectors Campaign",319366,501,Flowers,Open flowers,2023-10-24,09:50:00,297,1,50,Less than 5%,-9999,4903.6,23.67,8.98,0,105.88,38797
35179384,-9999,23744,BioPark,35.080849,-106.670029,1507,NM,203,Helianthus,annuus,common sunflower,Plantae,"Crop,Nectar Connectors Campaign",319366,501,Flowers,Open flowers,2023-11-01,11:02:00,305,0,50,-9999,-9999,4985.04,16.15,-4.55,0,105.88,37858
35302176,2023-11-10 15:52:34,23744,BioPark,35.080849,-106.670029,1507,NM,203,Helianthus,annuus,common sunflower,Plantae,"Crop,Nectar Connectors Campaign",319366,501,Flowers,Open flowers,2023-11-10,15:51:00,314,0,50,-9999,-9999,5087.91,10.33,1.41,3.74,112.21,36900
35337032,-9999,23744,BioPark,35.080849,-106.670029,1507,NM,203,Helianthus,annuus,common sunflower,Plantae,"Crop,Nectar Connectors Campaign",319366,501,Flowers,Open flowers,2023-11-14,12:17:00,318,0,50,-9999,-9999,5118.11,17.69,-0.75,0,112.21,36515
35479905,-9999,23744,BioPark,35.080849,-106.670029,1507,NM,203,Helianthus,annuus,common sunflower,Plantae,"Crop,Nectar Connectors Campaign",319366,501,Flowers,Open flowers,2023-12-01,15:38:00,335,0,50,-9999,-9999,5213.77,8.97,0.03,0,131.54,35241
35519025,-9999,23744,BioPark,35.080849,-106.670029,1507,NM,203,Helianthus,annuus,common sunflower,Plantae,"Crop,Nectar Connectors Campaign",319366,501,Flowers,Open flowers,2023-12-07,15:54:00,341,0,50,-9999,-9999,5246.44,15.96,-2.89,0,131.54,34957
7788128,-9999,23385,San Francisco Botanical Garden,37.767422,-122.470375,68,CA,217,Rosa,woodsii,Woods' rose,Plantae,-9999,109752,500,Flowers,Flowers or flower buds,2016-05-07,12:21:00,128,1,48,3 to 10,-9999,1725.5,15,11.5,2,472,49766
7788122,-9999,23385,San Francisco Botanical Garden,37.767422,-122.470375,68,CA,217,Rosa,woodsii,Woods' rose,Plantae,-9999,109752,501,Flowers,Open flowers,2016-05-07,12:21:00,128,1,50,75-94%,-9999,1725.5,15,11.5,2,472,49766
11012965,2017-06-04 20:19:47,27207,laura,37.677502,-122.114258,14,CA,217,Rosa,woodsii,Woods' rose,Plantae,-9999,139461,500,Flowers,Flowers or flower buds,2017-06-04,15:32:00,155,1,48,-9999,-9999,2167.25,21.5,12,0,504,52186
11012963,2017-06-04 20:19:47,27207,laura,37.677502,-122.114258,14,CA,217,Rosa,woodsii,Woods' rose,Plantae,-9999,139461,501,Flowers,Open flowers,2017-06-04,15:32:00,155,1,50,-9999,-9999,2167.25,21.5,12,0,504,52186
11280762,2017-07-05 16:09:23,27343,Bishop Paiute Environmental Management Office ,37.361832,-118.418343,1283,CA,217,Rosa,woodsii,Woods' rose,Plantae,-9999,140600,500,Flowers,Flowers or flower buds,2017-06-12,00:00:00,163,1,48,-9999,-9999,1785,23.5,3.5,0,257,52186
11280763,2017-07-05 16:09:23,27343,Bishop Paiute Environmental Management Office ,37.361832,-118.418343,1283,CA,217,Rosa,woodsii,Woods' rose,Plantae,-9999,140600,501,Flowers,Open flowers,2017-06-12,00:00:00,163,0,50,-9999,-9999,1785,23.5,3.5,0,257,52186
8437727,2016-08-12 09:52:05,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29406,500,Flowers,Flowers or flower buds,2016-07-07,10:15:00,189,0,-9999,-9999,-9999,2946.25,24.5,11.5,0,415,52186
8248446,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29406,500,Flowers,Flowers or flower buds,2016-07-11,11:10:00,193,0,-9999,-9999,-9999,3026.5,29.5,13,0,415,51840
8266362,2016-07-14 12:28:17,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29406,500,Flowers,Flowers or flower buds,2016-07-14,10:01:00,196,0,-9999,-9999,-9999,3095.5,34,15,0,415,51840
8283564,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29406,500,Flowers,Flowers or flower buds,2016-07-18,08:30:00,200,1,48,11 to 100,-9999,3176.75,25.5,12.5,0,415,51494
8462821,2016-08-18 12:02:09,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29406,500,Flowers,Flowers or flower buds,2016-08-18,09:17:00,231,0,-9999,-9999,-9999,3850.75,29.5,13,0,415,48038
8575488,2016-09-02 10:38:16,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29406,500,Flowers,Flowers or flower buds,2016-09-02,08:55:00,246,0,-9999,-9999,-9999,4150.75,28.5,13.5,0,415,45965
9048737,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29406,500,Flowers,Flowers or flower buds,2016-10-13,08:02:00,287,0,-9999,-9999,-9999,4966,22,11,0,416,39744
9109539,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29406,500,Flowers,Flowers or flower buds,2016-10-20,09:21:00,294,0,-9999,-9999,-9999,5083,26,11.5,0,455,38707
9224729,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29406,500,Flowers,Flowers or flower buds,2016-11-03,09:19:00,308,0,-9999,-9999,-9999,5314,21,9,0,494,36979
9285776,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29406,500,Flowers,Flowers or flower buds,2016-11-10,09:14:00,315,0,-9999,-9999,-9999,5433.25,24,12.5,0,494,35942
9388826,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29406,500,Flowers,Flowers or flower buds,2016-11-21,08:28:00,326,0,-9999,-9999,-9999,5588.5,16,8,8,509,34906
9410201,2016-11-25 12:54:39,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29406,500,Flowers,Flowers or flower buds,2016-11-25,09:33:00,330,0,-9999,-9999,-9999,5628.75,14,5,0,514,34560
9454275,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29406,500,Flowers,Flowers or flower buds,2016-12-01,09:34:00,336,0,-9999,-9999,-9999,5688.5,15.5,4,0,529,34214
9517068,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29406,500,Flowers,Flowers or flower buds,2016-12-08,14:16:00,343,0,-9999,-9999,-9999,5753.75,12,3.5,13,542,33869
9540734,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29406,500,Flowers,Flowers or flower buds,2016-12-15,09:20:00,350,0,-9999,-9999,-9999,5831.25,16,10,8,578,33869
9593586,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29406,500,Flowers,Flowers or flower buds,2016-12-29,10:02:00,364,0,-9999,-9999,-9999,5936.25,14,3.5,0,633,33869
9686140,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29406,500,Flowers,Flowers or flower buds,2017-01-19,09:32:00,19,0,-9999,-9999,-9999,164.5,13.5,7,22,246,34906
9888068,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29406,500,Flowers,Flowers or flower buds,2017-02-23,09:17:00,54,0,-9999,-9999,-9999,553.5,13,3,0,542,39053
9948687,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29406,500,Flowers,Flowers or flower buds,2017-03-02,09:47:00,61,0,-9999,-9999,-9999,615.75,18.5,5,0,546,40090
10289770,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29406,500,Flowers,Flowers or flower buds,2017-04-03,08:09:00,93,0,-9999,-9999,-9999,1077.25,25,9,0,623,44928
10325532,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29406,500,Flowers,Flowers or flower buds,2017-04-06,09:10:00,96,0,-9999,-9999,-9999,1125.5,20.5,10,0,623,45619
10421996,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29406,500,Flowers,Flowers or flower buds,2017-04-13,09:22:00,103,0,-9999,-9999,-9999,1211.5,17.5,8,5,681,46310
10857956,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29406,500,Flowers,Flowers or flower buds,2017-05-18,09:18:00,138,0,-9999,-9999,-9999,1781.5,26.5,10,0,703,50803
10930484,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29406,500,Flowers,Flowers or flower buds,2017-05-25,10:30:00,145,0,-9999,-9999,-9999,1927,20,11.5,0,703,51494
10986149,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29406,500,Flowers,Flowers or flower buds,2017-06-01,09:49:00,152,0,-9999,-9999,-9999,2045.75,25.5,12.5,0,703,52186
11180052,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29406,500,Flowers,Flowers or flower buds,2017-06-22,09:22:00,173,0,-9999,-9999,-9999,2492.5,36,18,0,703,52531
11452838,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29406,500,Flowers,Flowers or flower buds,2017-07-06,09:20:00,187,0,-9999,-9999,-9999,2777.5,32.5,14.5,0,703,52186
11427883,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29406,500,Flowers,Flowers or flower buds,2017-07-13,09:18:00,194,0,-9999,-9999,-9999,2944,29.5,13.5,0,703,51840
11427988,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29406,500,Flowers,Flowers or flower buds,2017-07-20,09:20:00,201,0,-9999,-9999,-9999,3109.25,30,13,0,703,51494
11485761,2018-03-15 11:19:41,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29406,500,Flowers,Flowers or flower buds,2017-07-27,10:16:00,208,0,-9999,-9999,-9999,3266.5,32.5,14.5,0,703,50803
11546660,2017-08-10 12:02:46,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29406,500,Flowers,Flowers or flower buds,2017-08-03,09:36:00,215,0,-9999,-9999,-9999,3432.5,34,20,0,703,50112
11638505,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29406,500,Flowers,Flowers or flower buds,2017-08-10,09:24:00,222,0,-9999,-9999,-9999,3581.25,27,14,0,703,49075
11609328,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29406,500,Flowers,Flowers or flower buds,2017-08-14,07:58:00,226,0,-9999,-9999,-9999,3663.25,23.5,14,0,703,48730
11638433,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29406,500,Flowers,Flowers or flower buds,2017-08-17,09:22:00,229,0,-9999,-9999,-9999,3721,27.5,14.5,0,703,48384
11699587,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29406,500,Flowers,Flowers or flower buds,2017-08-24,09:22:00,236,0,-9999,-9999,-9999,3865.5,27.5,14.5,0,703,47347
11747264,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29406,500,Flowers,Flowers or flower buds,2017-08-31,09:33:00,243,0,-9999,-9999,-9999,4039,35,14.5,0,703,46310
11872402,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29406,500,Flowers,Flowers or flower buds,2017-09-07,09:19:00,250,0,-9999,-9999,-9999,4229.25,24.5,16.5,0,703,45274
11872317,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29406,500,Flowers,Flowers or flower buds,2017-09-14,09:21:00,257,0,-9999,-9999,-9999,4391.5,24,15,0,703,44237
11934590,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29406,500,Flowers,Flowers or flower buds,2017-09-21,09:25:00,264,0,-9999,-9999,-9999,4524.25,22.5,11.5,0,703,43200
11962753,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29406,500,Flowers,Flowers or flower buds,2017-09-25,08:28:00,268,0,-9999,-9999,-9999,4600,30,13.5,0,703,42509
12002669,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29406,500,Flowers,Flowers or flower buds,2017-09-28,08:40:00,271,0,-9999,-9999,-9999,4670.25,32,14,0,703,42163
12062996,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29406,500,Flowers,Flowers or flower buds,2017-10-05,09:21:00,278,0,-9999,-9999,-9999,4804.5,27.5,11,0,703,41126
12130230,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29406,500,Flowers,Flowers or flower buds,2017-10-12,10:42:00,285,0,-9999,-9999,-9999,4937.25,22.5,8,0,703,40090
12330539,2017-12-14 11:31:52,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29406,500,Flowers,Flowers or flower buds,2017-10-19,09:18:00,292,0,-9999,-9999,-9999,5061.75,20.5,9.5,0,703,39053
12232250,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29406,500,Flowers,Flowers or flower buds,2017-10-26,08:44:00,299,0,-9999,-9999,-9999,5195,30.5,15,0,711,38016
12330362,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29406,500,Flowers,Flowers or flower buds,2017-11-02,09:22:00,306,0,-9999,-9999,-9999,5312,20.5,8,0,711,36979
12407525,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29406,500,Flowers,Flowers or flower buds,2017-11-09,09:18:00,313,0,-9999,-9999,-9999,5403.75,19.5,13,10,724,36288
12549355,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29406,500,Flowers,Flowers or flower buds,2017-11-24,07:21:00,328,0,-9999,-9999,-9999,5608.75,21.5,12.5,0,797,34906
12549608,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29406,500,Flowers,Flowers or flower buds,2017-11-30,09:22:00,334,0,-9999,-9999,-9999,5686.75,18,5.5,0,809,34560
12593980,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29406,500,Flowers,Flowers or flower buds,2017-12-07,09:25:00,341,0,-9999,-9999,-9999,5763,17.5,7,0,811,33869
12627376,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29406,500,Flowers,Flowers or flower buds,2017-12-14,09:21:00,348,0,-9999,-9999,-9999,5844.25,17.5,5.5,0,811,33869
12779255,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29406,500,Flowers,Flowers or flower buds,2017-12-21,09:14:00,355,0,-9999,-9999,-9999,5915,13.5,2,0,813,33869
12690906,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29406,500,Flowers,Flowers or flower buds,2017-12-28,09:14:00,362,0,-9999,-9999,-9999,5979.25,16.5,5,0,813,33869
12723305,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29406,500,Flowers,Flowers or flower buds,2018-01-04,09:25:00,4,0,-9999,-9999,-9999,47.5,16,9.5,12,12,33869
12754154,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29406,500,Flowers,Flowers or flower buds,2018-01-11,09:25:00,11,0,-9999,-9999,-9999,125.5,15.5,8,0,83,34560
12780425,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29406,500,Flowers,Flowers or flower buds,2018-01-18,14:43:00,18,0,-9999,-9999,-9999,201.75,15,8,0,83,34906
12822551,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29406,500,Flowers,Flowers or flower buds,2018-01-25,09:40:00,25,0,-9999,-9999,-9999,265.5,14,5,8,102,35597
12866546,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29406,500,Flowers,Flowers or flower buds,2018-02-01,10:17:00,32,0,-9999,-9999,-9999,348.25,21.5,9.5,0,103,36288
12931610,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29406,500,Flowers,Flowers or flower buds,2018-02-12,08:16:00,43,0,-9999,-9999,-9999,520,16.5,3.5,0,103,37670
12957623,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29406,500,Flowers,Flowers or flower buds,2018-02-15,10:31:00,46,0,-9999,-9999,-9999,551.75,18.5,2.5,0,103,38016
13020252,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29406,500,Flowers,Flowers or flower buds,2018-02-23,13:57:00,54,0,-9999,-9999,-9999,623.5,13,0,0,103,39053
13191807,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29406,500,Flowers,Flowers or flower buds,2018-03-08,09:17:00,67,0,-9999,-9999,-9999,748.25,19.5,10,1,169,41126
13192026,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29406,500,Flowers,Flowers or flower buds,2018-03-15,10:16:00,74,0,-9999,-9999,-9999,836.25,13.5,4,6,191,42163
13279484,2018-05-31 11:22:02,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29406,500,Flowers,Flowers or flower buds,2018-03-23,09:20:00,82,0,-9999,-9999,-9999,919.75,16,3.5,4,249,43200
